text,sentiValue,label
uh little daunting feel,-0.0260416666666666,0
go walk read book listen music,0.0513392857142857,1
specifically sure trigger anything uh maybe,0.1010555555555555,1
uh feeling particularly tied,0.0202991452991453,1
reasonably smart inquisitive inqui inquisitive curious,0.1041666666666666,1
uh sigh enjoyed hmm,0.425,1
think went walk night,0.0295243818681318,1
uh think theyre lucky lucky,0.4631410256410256,1
got everything front em,-0.0006944444444444,0
deep breath sigh maybe academic achievement,0.0083333333333333,0
uh guess time ive spent,0.0,0
people well people stuff like people,0.0837098901098901,1
um used school used travel lot place conference thing like im school right later ill get back school ill travel right doubt,0.0074900793650793,0
uh thats good question youre actually pretty good um studied physic aerospace engineering physic mainly,0.1517857142857143,1
right teach community college physic astronomy uh still research physic also like type thing im going back grad school hopefully thats im nervous sometimes questionnaire,0.0096354166666666,0
professor place like u_s_c u_c l_a like,0.0,0
professor three hour work week grad student rest,0.0059523809523809,0
youre actually pretty good,0.2043650793650794,1
sigh there lot people,-0.0357142857142857,0
first one guess physic teacher a_p physic teacher high school even though led engineer instead physic major um still good influence told know,0.0807570684523809,1
he first one taught,0.0,0
im pretty good think,0.1626984126984127,1
im single dont get many argument um probably brother,-0.0208829365079365,0
always like uh play video game together know im pretty old play video game theyre actually pretty good,0.0406818409181854,1
um probably something like getting angry trying defend right thats,-0.0434027777777777,0
pretty often parent see couple time week,0.05,1
theyre getting older ive helping grocery thing like,0.0449810606060606,1
amount amo time sister tutor kid nephew uh see em week also,-0.0243055555555555,0
spend long period time math reading,0.0379877645502645,1
talking anybody thats introverted,0.0,0
guess play video game work work think lot,-0.0088606246694482,0
roll eye ive told bad thing,-0.0998214285714285,0
basically parent selfcentered unlike previous generation kid,0.0716666666666666,1
want parent arent fo parent arent parent personal per personal opinion,0.0374999999999999,1
dont really best friend,0.3583333333333333,1
im really good math,0.3293650793650793,1
im really sure cant saying cant get better math thing,0.0969190656565656,1
get reach certain confidence matter need learn math always figure um patient think,-0.0007305194805194,0
disciplined spend spend many hour many many many hour reading book might important might important anyway,0.0566433566433566,1
well video game small little thing like,-0.0191986596736596,0
whats really happy research type thing mathematical physic type thing go well must put mood mo put good mood,0.1466599104599104,1
read einstein thing like he general xxx hero particle physic idea know complicated thing like quantum mechanic,-0.0320481601731601,0
still havent realized youre interested youre sure actually make,0.0472456538170823,1
eventually step lot time go wish,-0.0017857142857142,0
time go get closer closer eventually make goal eventually realize good einstein research physic add mass knowledge science thats impressive dont see youre kid,0.0702112423916935,1
week ago got good grade class,0.1241732804232804,1
many year ago ag yes,0.0625,1
dont know always growing always thought always thought dream kid thats went,0.0459003496503496,1
um national guard think eighteen nineteen,0.0269230769230769,1
got commissioned twenty twenty one year left twenty twenty two,0.0217261904761904,1
dont think think something grew something abo something grew already expecting didnt change much,0.0715811965811965,1
depends workout really hard night bef day day,0.0481249999999999,1
workout pretty hard bad dont workout dont know eh hard,-0.1734307359307359,0
normal think happy everything still pretty okay still function,0.051983173076923,1
um applying grad school awhile slightly apprehensive happy look good apprehensive might good thing like,0.1751322751322751,1
mean case know computer hard deal thought hard go grad school,-0.0181861888111888,0
probably keep youre even though im old believe um,0.0330681818181818,1
twenty year ago probably fifteen yeah yeah fifteen,0.0,0
um keep youre think lucky fortunate way worked worked little bit different dont think itd worked well,0.1747040625269792,1
even though perfect think im really well personally,0.2558846153846154,1
uh born raise right west side,0.062263431013431,1
uh beach weather um,0.0,0
oh pretty close yeah,-0.0124999999999999,0
family come first family number one,0.0222402597402597,1
go gym know exercise go beach,0.0212121212121212,1
party every wathc basketball football,0.0,0
one went gym last night,-0.0328993055555555,0
friend live vega go often,0.1103030303030303,1
probably take trip get,-0.0200892857142857,0
get away city minute,-0.0116003787878787,0
im city boy cant away long know love city,0.0811688311688311,1
oh thats thats problem year,-0.1458333333333333,0
anger anger management problem laughter,-0.25,0
uh ill go gym,-0.0791666666666666,0
dont know people uh,0.0511363636363636,1
get nerve sometimes laughter,0.0034722222222222,0
built city right playa vista pretty much built,-0.0078125,0
thats built far past ten year,0.005,0
always wanted work airport l_a_x finally accomplished goal getting g_e_d two year ago,0.0251190476190476,1
yeah im working l_a_x right,0.0483217592592592,1
worked crush turned lesbian,0.0593171296296296,1
think youngster like teenager,0.0673076923076923,1
uh went like like rehab replacement fifteen sixteen little bit time,-0.0126217532467532,0
ewoled like escaped went back jail thats stopped,0.0230113636363636,1
im going forward fast want,-0.0031249999999999,0
yeah kinda hard uh,-0.09375,0
guess could try move faster,-0.0184461805555555,0
ive accomplished goal life far,0.0185267857142857,1
longer thought would know,-0.0156776094276094,0
yeah like mood swing guess,-0.0192307692307692,0
uh could something small,-0.25,0
anger ang guess kinda hard control anger know,-0.1458333333333333,0
youre going couple thing life,0.0031746031746031,0
excuse yeah bop bop,-0.1111111111111111,0
uh theyd theyd theyd describe guess character outgoing,0.0046296296296296,0
know good sense humor,0.2319669913419913,1
know get mad something easily could laugh,0.0808712121212121,1
outgoing smart intelligent strong,0.0666666666666666,1
getting job l_a_x always wanted,-0.0464342948717948,0
um decision made guess,-0.0096938775510204,0
uh younger life even,-0.0148809523809523,0
year nothing major past year,0.01953125,1
pretty much decision made young know younger life,0.0035685296846011,0
dont know join gang,0.034090909090909,1
stay school pretty much,-0.0416666666666666,0
control anger issue back,-0.0956439393939394,0
going exercising going gym working,-0.0012962962962962,0
going beach hanging uh,0.0013888888888888,0
family member mine know,0.0255681818181818,1
quality im neat person,0.15,1
im outgoing know dont know quality,0.0924242424242424,1
mean quality come mind,0.1103422619047619,1
uh im okay little sleepy right,-0.03125,0
wanted change environment wanted start somewhere,-0.0151041666666666,0
um two year ago,0.0,0
um took uh bit bit adjustment id say moderately uh difficult,-0.1149891774891774,0
um getting used lifestyle different um,0.0479166666666666,1
different pace different environment new people,0.0204545454545454,1
nightlife kind cosmopolitan city,-0.0277777777777777,0
um little crowded sometimes traffic get little hectic,-0.0677083333333333,0
clear throat uh family uh parent passed away family longer keep touch im,0.0272623291740938,1
um locally travel since ive,0.0,0
change pace new environment um relaxation escape,0.0058712121212121,0
havent traveled awhile ive moving around,0.015234375,1
uh long time ago studied studied paris fun time,0.0724826388888889,1
um school um meeting new people school,0.0003787878787878,0
um id yes id say yes,0.1278409090909091,1
uh dont know ive dont know im like im always always reserved,0.0371590909090909,1
pretty uh pretty good pretty controlled,0.0868675595238095,1
people thing dont make sense,0.0437712585034013,1
dont know people seem deliberately trying annoy,0.126010101010101,1
cant specific right im sorry,0.0928571428571428,1
usually try work somehow,-0.0198412698412698,0
uh take walk take ta yoga,0.0089285714285714,0
living im im currently work used work county,0.0288800705467372,1
um probably prob probably uh,0.0,0
something creative allows travel time,0.1041666666666666,1
maybe ten year ago,0.0,0
feeling overwhelmed anxious thing happened um went therapy,-0.0618360805860805,0
uh ive confident little ease,-0.1177083333333333,0
guess sorta sorta depressed,-0.0875,0
uh feeling tired sluggish um le le motivated le interested thing,-0.0429687499999999,0
guess easygoing um like fun sometimes,-0.0520833333333333,0
im smart innovative like try new thing openminded person tolerant,0.0559343434343434,1
uh music uh seeing movie kind uh adventure somewhere,0.0777777777777777,1
id say yesterday saw movie felt better,0.0675126623376623,1
uh james bond movie skyfall,0.0166666666666666,1
uh regret yes yeah,0.25,1
um careful trust life maybe,0.1023809523809523,1
uh doesnt seem like right,0.1015625,1
id say maybe ten te ten year ago,0.0016233766233766,0
le stress le burden um,-0.1645833333333333,0
uh capable confident thing,-0.0319444444444444,0
cant think anyone actually right,0.1877289377289377,1
school long time ago,0.0231481481481481,1
um speak phone dont really see anymore,0.1041666666666666,1
um id say finishing grad school finishing um,-0.0102272727272727,0
training um sea sea seamanship maritime school,0.0732323232323232,1
visual study cinema study,-0.0281249999999999,0
um southern california lifestyle beach um active lifestyle,0.0,0
dont know certain teacher um,0.0668290043290043,1
stay active stay healthy,0.14375,1
hiking biking rollerblading skateboarding,-0.03125,0
mm really position travel financially,0.071875,1
could im sure would enjoy seeing different culture place,0.1058624338624338,1
meeting different people interesting structure uh,0.0965384615384615,1
meditate help relax um,-0.0234375,0
sometimes dont really feel like skating hard ill go nice uh sunset skate meditate nice two hour skate relax,0.0909023668639053,1
hard gotta get skate spot know usually like skating um there good good spay skate spot l_a street l_a,0.0899184149184149,1
uh beach always good,0.196031746031746,1
situation life right um,0.0267857142857142,1
cant find fucking job,0.0304487179487179,1
dont even care good job need job,0.077075702075702,1
cant find job cant get job,-0.046123798076923,0
im trying im trying im trying im trying im trying im trying im trying,0.0277777777777777,1
yes eh yes happens often,0.2291666666666666,1
uh last night couldnt sleep,-0.0480324074074074,0
car payment due yesterday,0.03125,1
dont know take continue,0.0556006493506493,1
always feeling depressed sniffle lack energy always wanting sleep,0.0028502747252747,0
ive gone therapy useful past,0.003125,0
useful dont know dont health insurance,0.1036931818181818,1
would love talk someone feel like dont anyone,0.1671875,1
oh yeah ive always felt depressed life,-0.1020461309523809,0
appetite uncontrollable either lack gluttonous eating wrong thing,-0.2090277777777777,0
alright six month ago,0.0972222222222222,1
homeless jobless two week ago,-0.4791666666666667,0
know really cant depend,0.5,1
parent buried daughter six month ago dont wanna bury daughter,0.0138888888888888,1
corporate manager twenty year,-0.0416666666666666,0
wouldve known twenty year ago advice wouldve given,0.021590909090909,1
tried commit suicide instead returning back work,0.0902157738095238,1
uh rough trying pick piece,0.0186965811965811,1
get life back together,0.0070684523809523,0
dont know advice would give,0.002840909090909,0
started corporate job twenty year ago,-0.0478021978021978,0
didnt know id twenty year later,0.0255681818181818,1
couple day ago week,-0.0083333333333333,0
sigh ive trying make end meet,0.0092592592592592,0
ive got lot thing sprouting,-0.0034722222222222,0
ive got lot thing,-0.0052083333333333,0
happening need like two week l_a,0.1,1
financially dont take stay two week,0.0022321428571428,0
happy getting call back,0.1456330128205128,1
um sigh thing starting look um time isnt side car packed im hitting road,0.0125992063492063,1
im taking im leaving l_a,-0.0089285714285714,0
twenty year corporate manager,-0.03125,0
uh circumstance life dont feel confident,-0.0063530219780219,0
cant really answer one,0.1041666666666666,1
turn volume little bit,-0.0694839015151515,0
wanted see los angeles,-0.0375,0
um probably took year two,0.0029761904761904,0
uh know away family away,-0.002840909090909,0
used new york neighborhood people getting acclimated whole new lifestyle,0.0251893939393939,1
cant beat weather generally always nice hot cold,0.046031746031746,1
uh creative like uh know movie,0.0965909090909091,1
sometimes think people little bit colder distant unfriendly place,-0.0947516025641025,0
uh uh demonstration really rea,0.2375,1
thats one reason came los angeles,0.1086309523809523,1
um hard cause dont always maintain uh focus motivation,-0.0149801587301587,0
uh uh ive always interested film ever since child,0.05125,1
always know writing active imagination,-0.0095454545454545,0
almost ten year ive traveled past pa well ive always traveled even kid parent would travel around,0.0208910256410256,1
seeing new place seeing uh people different seeing live,0.0488636363636363,1
uh went kenya probably one best trip ever went um safari,0.0700892857142857,1
going jeep seeing laughter wild animal natural habitat pretty incredible,-0.0074118589743589,0
oh yeah thats one great experience life,0.1031746031746031,1
place egypt uh end trip,-0.0223214285714285,0
sharm el sheikh right water best scuba diving world hard believe,0.0861904761904761,1
egypt would amazing went didnt go scuba diving went uh snorkeling,-0.0214285714285714,0
relax uh like listen music,0.175,1
like uh helping watching movie help relax cause take know whatever might mind,0.0280137686387686,1
um like take walk nature thats always calming,0.0248214285714285,1
depends laughter sometimes get angry lose temper uh lot time,-0.0813492063492063,0
ill like form selfhypnosis calm something ive recently learned,0.0046875,0
also since meditate doesnt dont get annoyed thing easily past,-0.05625,0
thing make really mad,0.1000212585034013,1
guess uh think injustice,0.0240384615384615,1
doesnt really need way could get along,0.1319444444444444,1
laughter uh last night went movie screening,-0.0427662037037037,0
independent film didnt think done well much fun argument,0.056053228021978,1
like know happened yesterday thats mind,0.1520833333333333,1
anything regret yeah there opportunity life,0.2589285714285714,1
know first got los angeles opportunity uh,0.2007575757575757,1
uh probably shouldve pursued,0.0,0
decide dont really understand question,0.125,1
take advantage every opportunity came way,0.1514880952380952,1
always alway think saying yes,0.0927447552447552,1
uh opportunity important matter,0.2388888888888889,1
feel know confident youll able achieve wanna,0.0430871212121212,1
uh part ive ive feeling good sometimes uh feel little blue uh,0.0280612244897959,1
think know sometimes allow allo allow,0.0318181818181818,1
regret come mind bring know usually get pretty quickly,0.0318297773654916,1
uh sometimes financial concern sometimes uh,0.0625,1
opportunity um explain eh,0.5,1
sometimes sometimes someti eh financial one way made another decision might money life would different,0.0471324640967498,1
got seek help laughter let come back,-0.0106646825396825,0
um ive well okay well generally talking someone helped,0.1117060439560439,1
uh pretty easy dont problem sleeping,-0.0885416666666666,0
usually im grumpy laughter dont sleep well uh know feel tired irritable,-0.027850233100233,0
would best friend describe,0.1,1
thats good question um friendly f well im friendly f im definitely friendly outgoing uh little bit secretive,0.1454941157327521,1
theyd like see accomplished uh uh attaining goal happier ha maybe little happier,0.103422619047619,1
sometimes im introverted cause like write take mean spend time alone come uh im extroverted dont really see,0.0524107142857142,1
one hard way depends situation mood,-0.0204166666666666,0
think im caring think im intelligent,0.0865384615384615,1
uh think im funny im outgoing,-0.0592948717948718,0
um im engaging uh oppressive overly engaging there sort cool detachment,-0.0232142857142857,0
last time felt really happy,0.1961805555555555,1
dont know woke morning pretty happy,0.2215909090909091,1
think like said going kenya,0.005965909090909,0
memorable experience remember remem scuba uh snorkeling really great experience ex experience remembered know seeing color ocean,0.0762648809523809,1
feeling sun powerful sun back,0.0638461538461538,1
almost beyond know beca almost beyond like,0.0,0
human way touch like everything universe,0.0034722222222222,0
yeah would nice feel way every moment day,0.0303285256410256,1
um know ive written screenplay scr screenplay,0.0255681818181818,1
um good relationship know connected someone else know,0.1362734487734488,1
um could song hear radio,0.0,0
lot time looking forward something know im gonna go movie go bowling,0.0207589285714285,1
going work feeling productive put put good mood,0.1431652548840049,1
im feeling okay little bit tired part feeling pretty good,0.0681338337588337,1
im actually originally woodland hill san fernando valley born,0.0416666666666666,1
moved lomita los angeles county,0.01171875,1
mm probably around nineteen ninety three mean im twenty three,0.0,0
yeah nineteen year ive living yeah,0.0,0
thing really like would say know,0.131060606060606,1
much traffic dont really care um,0.1171875,1
definitely know kinda like nightlife um know,0.1761363636363636,1
people general like conversing others yeah,0.0,0
yeah actually mean cant see shoe um yeah actually travel lot,0.0386904761904762,1
ive place like hawaii,0.0,0
ive uh let see make sound mouth,0.1091836734693877,1
um know different place like,0.0507575757575757,1
arizona ive oregon washington,0.0,0
pretty much would say usually mainly like um hawaii caribbean mexico well,0.041007992007992,1
um think experience know like cant kinda experience culture,0.0652347652347652,1
um different people know whole background scenery,0.0529829545454545,1
know something new experience would say,0.034090909090909,1
something know people havent seen,0.0208333333333333,1
well let see recently took trip hawaii couple month ago back december around christmas time,0.0371112637362637,1
new year pretty fun went couple different island,-0.0066287878787878,0
went uh let see think kauai went oahu,0.0402564102564102,1
uh maui know place like,0.034090909090909,1
um know would say,0.3181818181818182,1
um know probably like hawaii like caribbean know like said whole experience factor,0.0406565656565656,1
seeing um know new different thing thing unique,0.0291666666666666,1
actually study journalism right im final semester,0.0118055555555555,1
im bout graduate couple month,-0.034375,0
well know kinda funny cause know started uh know two year community college,0.0477153346653346,1
know going uh like business management something know think thin basically um accounting,0.0957863895363895,1
know kinda figured wasnt,0.0761363636363636,1
decided go journalism cause couldnt mean know id probably still sitting desk,-0.0179752066115702,0
know least journalism go field know talk people know,0.0299242424242424,1
kinda know receive information gather information sorta deal know write story,0.0274350649350649,1
thought know lot interesting opposed know kinda crunching number day,0.0488311167998667,1
dream job would say um know something maybe radio broadcasting,0.0203546453546453,1
sport broadcasting um know think would really interesting something thats definitely passion mine,0.144345238095238,1
relationship family pretty good know live parent still,0.0666937229437229,1
like said im twenty three year old,0.026278409090909,1
um know there certain time little bit shaky little bit rocky,-0.0792884199134199,0
part pretty good know ive ive matured lot last year,0.0605271464646464,1
getting back speed would say thing thing going pretty well,0.0298117715617715,1
know think stem somewhere kind middle,0.0269230769230769,1
know sometimes outgoing talkative people im relaxed laidback,-0.1357323232323232,0
time kinda much like go shell,0.078125,1
know time like kinda shy dont know people well havent ive never met,0.0562843822843822,1
one thing kinda ki yeah kinda gotta meet middle know,0.0361426767676767,1
time know little bit shy know get conversation going im im fairly talkative,-0.0058996212121212,0
um know usually um,0.0511363636363636,1
know maybe know kinda go drive,0.0417140151515151,1
uh know hang friend know something kinda know,0.0763636363636363,1
ease ease know cause know like said sometimes get little bit know tense wanna relax know thing enjoy,-0.0138257575757575,0
know ive actually better,0.2826028138528139,1
um couple year back know,0.0068181818181818,0
point like pretty much couldnt control temper like whatsoever like li mean would,-0.009833916083916,0
pretty much get angry know littlest thing everything would kinda tick,-0.067294034090909,0
know ive ive definitely learned uh know control sorta thing,0.0864898989898989,1
know made better person clear throat,0.2370177671068427,1
well let see im trying think probably something family mother maybe cant remember top head,0.0429264843952343,1
know always something miniscule,0.0386363636363636,1
thats probably dont remember,0.0546875,1
know eventually make apologize know accept,0.1728200371057514,1
know im wrong certain cer know certain circumstance,0.0166074005359719,1
um probably know nice others couldve past know mean past know dont like dwell sorta thing,0.1094065656565656,1
think thats one thing ive tried work also one thing kinda regret nice,-0.0498511904761904,0
hardest decision ever make uh pretty recent,-0.0360969387755102,0
kinda tough uh actually buddy air force recently got,-0.0496527777777777,0
diagnosed uh paranoid schizophrenia really tough,-0.0666666666666666,0
hard talk know he he really anymore like used,0.0538510101010101,1
one thing feel like im kind ignoring dont wanna time dont know tendency,0.0562736742424242,1
probably like know sort like traumatic stress disorder maybe military dont know yeah,-0.0552819865319865,0
yeah pretty tough know cause go way back,0.0056547619047619,0
best friend sigh since probably five six year old,0.1322916666666666,1
yeah really hard deal know try,0.0579545454545454,1
try keep back mind know always dont dont ever forget yeah,0.0118123196248196,1
laughter well hed probably say know im im pretty pretty earth guy,0.0377612387612387,1
usually pretty honest sometimes brutally honest know try work,0.0803571428571428,1
um hed probably say im pretty funny,-0.0752840909090909,0
um like hang know,0.0511363636363636,1
normal activity like person know go beach hang watch movie know grab beer sorta deal yeah,0.0172190656565656,1
know varies sometimes easier others know im really tired know ill probably good sleep,0.1129845533254624,1
havent sleeping great last day cause know,0.0432028619528619,1
house uh there worker roof theyre youre putting new roofing thats kinda tough,-0.0602453102453102,0
always wake early morning sometimes little bit crabby part,-0.0880576599326599,0
usually get pretty good sleep clear throat,0.1205857342937174,1
feeling pretty good know know thing starting look,0.1416760323010323,1
actually got internship bout month ago,0.0451388888888888,1
um know field journalism thats good graduate two month im looking forward,0.1000850340136054,1
um starting make little bit money thats know thats good,0.0739395595900698,1
uh yeah thing going pretty well right cant complain clear throat,0.111439829778065,1
yeah bad know like said could always worse right,-0.0417748917748917,0
know im im enjoying life thats best part,0.234025974025974,1
last time felt really happy sigh man laughter know probably going back buddy know still,0.1058599386724386,1
still sanity guess could say um know came back visit air force leave,0.0141612554112554,1
um know kicking back beer talking life nice miss know,0.0781836219336219,1
there nothing like best friend conversation know twenty four seven anything,0.1337121212121212,1
tell anything confidence could tell anything confidence like,0.090625,1
thats hard find know especially someone youve known many year cant really get back,0.0341895517676767,1
yeah there there probably one two thing regret,-0.1791666666666666,0
um well mean regret reg got d_u_i,-0.1025798992673992,0
three four year ago actually four year ago thats something definitely regret know look back know thing mightve different time,0.0557449494949494,1
accept know action know circumstance,0.0792613636363636,1
know manned know guess think im better,0.2534976223776223,1
time know always gonna back mind like said,0.0594155844155844,1
one thing deal way,-0.0034722222222222,0
well know one thing like laughter child really dont know say mean even,0.1368495337995338,1
wouldve listened know know probably wouldve told know,0.2305871212121212,1
make sure best person possibly,0.1400281179138322,1
basically know always nice honest,0.2880681818181818,1
um caring toward others,0.125,1
um probably going back uh buddy whole uh paranoid schizophrenic thing,-0.0369791666666666,0
dont say wish could erase wish didnt happen like,0.0662878787878787,1
ideal weekend uh usually keep pretty pretty generic tend hang friend,0.0329545454545454,1
um either know hang day,0.025,1
know certain thing like know maybe grab beer,0.0365710678210678,1
um know casual conversation maybe play game watch movie know standard stuff people,-0.0036009445100354,0
thing wish could change,0.0597222222222222,1
probably know nicer like said,0.0056818181818181,0
mean quite bit determination know wanna life,0.010646645021645,1
get little lackadaisical wish could improve upon procrastinate much,0.0616319444444444,1
um well know tough think back,0.0089263403263403,0
would probably say time someone made feel really bad know,0.0157441764584621,1
would say probably like know kinda getting angry certain people maybe kinda chewing friend probably shouldnt,-0.0089605470287288,0
trying give constructive criticism,0.2384259259259259,1
time knew probably place say kind thing,0.036300505050505,1
best quality would say im definitely hardworking im determined,0.2341477272727273,1
know love talk people,0.1615056818181818,1
like like making new relationship,0.0228818800247371,1
like making people laugh clear throat,0.0978766506602641,1
something recently really enjoyed,0.1875,1
um know probably sigh internship know wrote story two,0.0236742424242424,1
felt good know get story done eventually theyre gonna go paper,0.0808673097735597,1
know one thing work something see product right,0.0365147005772005,1
know right face tell know like,0.1040272227772227,1
make feel good yep,0.2613378684807256,1
um know let see eh different story eh,0.0072916666666666,0
usually thing well paper long beach usually know story event taking place long beach yeah,0.0266431941074798,1
would say im proud know graduating,0.0656565656565656,1
high school graduate college,0.0267857142857142,1
hopefully know obviously im gonna earn degree hopefully get know good solid job,0.1654035547785547,1
think thats one thing im proud,-0.0104166666666666,0
uh try find work,0.0085565476190476,0
um harder dont enough much money get place live roommate,0.0469426406926406,1
um good guh scenery,0.306547619047619,1
um seeing different place different culture building food stuff,0.0147321428571428,1
um let see okay um grew florida,0.0833333333333333,1
probably um drove south went alabama,0.0191666666666666,1
um people nicer louisiana people really nice mississippi,0.19,1
mexico xico arizona california got see country little bit,-0.0359059343434343,0
guess traveling country went loiusiana people really nice small town called jennings,0.0605357142857142,1
people always happy know fun funny,0.1014204545454545,1
um went high school,0.0398809523809523,1
enough money get furniture get keep free furniture,-0.0208333333333333,0
um watch t_v funny show sh t_v show,-0.03125,0
um sometimes big bang theory,0.0469551282051282,1
sometimes like funny movie t_v,-0.0625,0
um used live two week ago move,0.0503030303030302,1
moved told werent didnt marijuana marijuana plant one thing dont wanna around,-0.0040922619047619,0
cause stuff living room yeah yeah,-0.0006696428571428,0
dont know good question,0.2384559884559884,1
laughter probably probably dont know probably ex boyfriend broke,0.0609110169491525,1
yeah thats past im jerk anyway,-0.0208333333333333,0
well cause better life california miss home,0.140504229897087,1
um roommate dont t_v loud pretty good,0.1011904761904762,1
im poor dont wanna,-0.1597222222222222,0
good like god two year,0.214781746031746,1
cat home california theyre playing outside,0.0088591269841269,0
ideal weekend would nice um beach eating,0.0729166666666666,1
dont spend much money,0.0416666666666666,1
um im person dont know,0.0511363636363636,1
uh man year ago,0.0037878787878787,0
eye people say pretty eye,0.0372727272727272,1
like try surfing go shopping maybe go art gallery,-0.0202380952380952,0
uh center everything eh get place need go uh eh without drive far,0.0063492063492063,0
l_a also youre dealing traffic lot congestion,-0.0830357142857142,0
um obviously uh environment far uh air quality great,0.1861111111111111,1
um business administration major studied business um,0.128125,1
uh pursued career retail operation,0.0,0
uh matter fact kinda changed career,0.0057291666666666,0
uh last four five year im concentrating human resource side business,-0.0083912037037037,0
um couple factor um working numerous year retail business,-0.0233024691358024,0
um switched worked uh creative business graphic design firm uh captured knowledge knowl lot knowledge um,0.0448809523809523,1
human resource side operation manager slash benefit manager small company,-0.0235416666666666,0
yes im happy um picked lot knowledge uh,0.1071428571428571,1
well dream job um,0.1522692307692307,1
im basically kinda wanna uh,0.0208333333333333,1
independent contractor freelance work h_r consultant using knowledge uh gained previous job,-0.0390796703296703,0
um utilize flexibility thing wanna far personally time need thing wanna,0.0398148148148148,1
um obviously worked hard early part career financial aspect uh retirement already set place,0.0551543209876543,1
need far um maintaining certain lifestyle also also enjoy im much stress used,0.0415043290043289,1
well im totally outgoing um im im extremely shy im,0.2218051282051281,1
probably right middle maybe towards outgoing im totally outgoing mean,0.0848214285714285,1
im around people uh social situation guess could consider outgoing person um,-0.0200396825396825,0
obviously little uh private issue keep,0.055965909090909,1
oh sure know um,0.1022727272727272,1
uh couple year ago heart attack bypass operation,-0.0074074074074074,0
yeah stress thing like dont talk much around close,0.0583333333333333,1
um meet someone new dont openly say well know ive experienced basically um,0.1365594405594405,1
come wont deny come feel like something talk talk,0.0140873015873015,1
relaxation um im currently um,0.0,0
living mom mother uh shes senior citizen shes alone um uh relaxation relieve stress actually help help yard work,0.1261859668109668,1
take care gardening thing like thats actually uh therapeutic know,0.1679421768707483,1
shortfused kinda person take lot get really angry far um temper concerned,-0.0018518518518518,0
im trying think sigh cant recall last time probably last year sometime um creditor dealing um,-0.0464209401709401,0
owed money far um medical expense incurred heart attack year ago uh,0.0055555555555555,0
werent understanding situation uh really got little upset,-0.0321180555555555,0
um felt like honest willing take care issue uh playing hardball didnt care,0.0434131493506493,1
probably hardest xxx decision ever make um,-0.0152636054421768,0
life death situation stepfather battling uh prostate cancer,-0.0746279761904761,0
yeah uh making decision mother whether proceed procedure gonna either um help slight chance gonna help even though pretty terminal point,-0.0128802001569858,0
would would kill know,0.0511363636363636,1
um really tough really tough decision make uh uh know,0.0045034897075713,0
felt like didnt try see could save life l help save life didnt take chance take extra step would regret long run,-0.0190375392581274,0
well right um im separated wife uh issue issue divorced separated,0.0621822552447552,1
um still relationship still speak dont live together,-0.0613636363636363,0
relationship mother really great know um shes understanding im child,0.1285984848484848,1
like around good shes late shes later stage life shes eighty two year old,0.0908110119047619,1
uh guess good way maybe fate taken place know eh,0.0762141504329004,1
someone eighty two year old huge house good thing think feel fe there comfort level feel especially child,0.0334601296139757,1
probably guilty feel anything thing hurt marriage,-0.0711805555555555,0
thing selfish thing much younger um obviously affected relationship wife,0.0689814814814814,1
um working tremendous amount hour lotta stress wife also working lotta hour job uh growing apart,-0.0044055674264007,0
um away form release go uh casino gamble,-7.891414141413903e-06,0
know spent lot time casino eventually happened spent lot money,0.0121572871572871,1
obviously major issue regarding relationship,0.1345643939393939,1
felt uh whe came light,-0.0034126984126984,0
felt le human point life,0.0191878434065934,1
dont problem sleeping thats dont ever recall problem sleeping,-0.1145833333333333,0
uh well deep breath thing could say um,0.0949111888111888,1
heart attack year ago,0.0076388888888888,0
um dont let find letting small detail small thing life bother much,-0.0568700396825396,0
tend little bit easygoing friend family noticed,-0.0118371212121212,0
last time felt really happy,0.1961805555555555,1
visit cardiologist heart attack,0.0101851851851851,1
basically said many test many uh month uh rehabilitation,0.074810606060606,1
happy explain scar tissue,0.1458333333333333,1
major scar tissue occurred heart heart heart attack,0.0437934027777777,1
um could count living pretty much normal life long watched diet took medication,0.0184027777777777,1
well guess number one thing uh,0.1190439005439005,1
like little bit healthier lose weight,-0.0804924242424242,0
go back way thinking wrong thing instead right thing selfish,-0.0208223104056437,0
try peace try peace mind daily basis,0.0648148148148148,1
meditate read know read book watch t_v thing know um help,0.0634469696969697,1
well there lot regret obviously marriage,0.1158527472527472,1
uh uh working career far long career major uh food chain,0.0114252645502645,1
basically gambling issue ended ruining good career,0.1755179344465058,1
point right there much cant change whats done,0.0252747252747252,1
dont focus much past,0.0297619047619047,1
look whats front focus whats front eh every day,-0.0096428571428571,0
advice laughter wake see see youre,-0.0083333333333333,0
know make change need changed,0.1391836734693877,1
um know kno uh know im uh,0.1022727272727272,1
im someone thats intelligent intelligent enough know whats right wrong um,0.0614357864357864,1
youre youre wrong need change behavior immediately,-0.1878472222222222,0
proud pro im proud overall fact,0.1770833333333333,1
um awful thing deep dont think person im bad person remember,-0.0785041781135531,0
um caught gambling compulsive behavior illness compulsive,0.0244252873563218,1
uh obsessive compulsive behavior made ill um sick person trying become healthy,0.0096017573696145,0
every day thats life recovery uh,-0.0329365079365079,0
making sure uh right thing time wake morning time go sleep night,0.0698503684807256,1
need diligent behavior routine,0.0277777777777777,1
um know whats right know could okay people certain thing cannot thing anymore,-0.0313906926406926,0
um best friend uh describe probably,0.2333333333333333,1
um nice person around,0.2875,1
